asiasanat;ilmestymispäivä;käytön päättyminen;nimellisarvo;merkin nimi;merkin väri;painopaikka;painosmäärä;taiteilija;valuutta;kuvan_url;id;sub_label;label
punainen risti ensiapu pelastustoiminta Alouette II helikopteri Kainuu rajavartiosto sairaankuljetus lentokuljetus ilmailu avustus lisämaksu avustustoiminta;07.05.1966;31.12.2011;0.35;Ensiapu;;Suomen Pankin Setelipaino;600000;Olavi Vepsäläinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0630.jpg;0630.jpg;630;630 Ensiapu
opetus kansakouluasetus Uno Cygnaeus koulu valtionhallinto opetustoimi kouluopetus;11.05.1966;31.12.2011;0.35;Kansakouluasetuksen 100-vuotisjuhla;;Suomen Pankin Setelipaino;3000000;Olavi Vepsäläinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0631.jpg;0631.jpg;631;631 Kansakouluasetuksen 100-vuotisjuhla
posti postimerkkinäyttely nordia messuhalli Helsinki filatelia postitoimisto postitorvi virkapuku interiööri harrastus;11.06.1966;31.12.2011;0.35;Postimerkkinäyttely NORDIA;;Suomen Pankin Setelipaino;250000;Olavi Vepsäläinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0632.jpg;0632.jpg;632;632 Postimerkkinäyttely NORDIA
YK yhdistyneet kansakunnat kasvatus tiede kulttuurijärjestö järjestö Pariisi maapallo kansainvälinen Unesco;09.10.1966;31.12.2011;0.4;UNESCO 20 vuotta;;Suomen Pankin Setelipaino;3000000;Olavi Vepsäläinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0633.jpg;0633.jpg;633;633 UNESCO 20 vuotta
poliisi miekka vaakuna leijona ase valtionhallinto;15.10.1966;31.12.2011;0.35;Valtakunnallinen poliisi 150 vuotta;;Suomen Pankin Setelipaino;3000000;Olavi Vepsäläinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0634.jpg;0634.jpg;634;634 Valtakunnallinen poliisi 150 vuotta
palovakuutus Kalervo Kallio hannunvaakuna mitali vakuutustoiminta;28.10.1966;31.12.2011;0.35;Vakuutustoiminta 150 vuotta;;Suomen Pankin Setelipaino;3000000;Olavi Vepsäläinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0635.jpg;0635.jpg;635;635 Vakuutustoiminta 150 vuotta
YK yhdistyneet kansakunnat  Unicef lastenapu rahasto Nobelin palkinto kansainvälinen avustusjärjestö;14.11.1966;31.12.2011;0.15;UNICEF 20 vuotta;;Suomen Pankin Setelipaino;9998000;Olavi Vepsäläinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0636.jpg;0636.jpg;636;636 UNICEF 20 vuotta
vaakuna leijona  1963;02.01.1967;31.12.2011;0.4;Malli 1963 Leijona;sininen;Suomen Pankin Setelipaino;132500000;Signe Hammarsten Jansson;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0637.jpg;0637.jpg;637;637 Malli 1963 Leijona
EFTA Euroopan vapaakauppaliitto kansainvälinen järjestö kauppa Eurooppa ;15.02.1967;31.12.2011;0.4;EFTA;sininen;Suomen Pankin Setelipaino;2998000;Pentti Rahikainen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0638.jpg;0638.jpg;638;638 EFTA
kaupunki mylly jauhaminen rakennus maatalous Uusikaupunki;19.04.1967;31.12.2011;0.4;Uusikaupunki 350 vuotta;;Suomen Pankin Setelipaino;2998000;Olavi Vepsäläinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0639.jpg;0639.jpg;639;639 Uusikaupunki 350 vuotta
linna Kyrönsalmi bastioni linnoitus maanpuolustus rakennus keskiaika Olavinlinna Savonlinna  1963;22.04.1967;31.12.2011;0.65;Malli 1963 Olavinlinna;lila;Suomen Pankin Setelipaino;21000000;Olavi Vepsäläinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0640.jpg;0640.jpg;640;640 Malli 1963 Olavinlinna
Punkaharju luonto maisema matkailu turismi Kuikonniemi järvi  harju 1963;22.04.1967;31.12.2011;2.5;Malli 1963 Punkaharju;;Suomen Pankin Setelipaino;9000000;Olavi Vepsäläinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0641.jpg;0641.jpg;641;641 Malli 1963 Punkaharju
tuberkuloosi yhdistys puu kasvi koivu rauduskoivu betula verrucosa luonto avustus lisämaksu avustustoiminta;12.05.1967;31.12.2011;0.2;Puulajeja - Koivu;;Suomen Pankin Setelipaino;600000;Olavi Vepsäläinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0642.jpg;0642.jpg;642;642 Puulajeja - Koivu
tuberkuloosi yhdistys puu kasvi mänty pinus silvestris luonto avustus lisämaksu avustustoiminta;12.05.1967;31.12.2011;0.25;Puulajeja - Mänty;;Suomen Pankin Setelipaino;600000;Olavi Vepsäläinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0643.jpg;0643.jpg;643;643 Puulajeja - Mänty
tuberkuloosi yhdistys puu kasvi kuusi picea excelsa luonto avustus lisämaksu avustustoiminta;12.05.1967;31.12.2011;0.4;Puulajeja - Kuusi;;Suomen Pankin Setelipaino;600000;Olavi Vepsäläinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0644.jpg;0644.jpg;644;644 Puulajeja - Kuusi
marsalkka vapaaherra  Carl Gustaf Emil Mannerheim Aimo muistomerkki Tukiainen ratsastajapatsas presidentti asepuku ratsastus ratsu hevonen kuvanveisto patsas sotilas valtionpäämies puolustusvoimat;04.06.1967;31.12.2011;0.4;Suomen marsalkka C.G.E. Mannerheimin syntymästä 100 vuotta;;Suomen Pankin Setelipaino;5998000;Olavi Vepsäläinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0645.jpg;0645.jpg;645;645 Suomen marsalkka C.G.E. Mannerheimin syntymästä 100 vuotta
uudisraivaus Ruotsi maastamuutto emigrantti hirsi siirtolaisuus maahanmuutto rakentaminen yhteisjulkaisu;16.06.1967;31.12.2011;0.4;Ruotsin suomalaisraivaajat;;Suomen Pankin Setelipaino;5998000;Pentti Rahikainen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0646.jpg;0646.jpg;646;646 Ruotsin suomalaisraivaajat
metsäteollisuus teollisuus teollisuus Thomasböle Pohja tehdas  vesileima paperiteollisuus;06.09.1967;31.12.2011;0.4;Suomen Paperiteollisuus 300 vuotta;;Suomen Pankin Setelipaino;2998000;Olavi Vepsäläinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0647.jpg;0647.jpg;647;647 Suomen Paperiteollisuus 300 vuotta
Luther Martin teologi uskonpuhdistus uskonto Cranach Lucas maalaustaide taide muotokuva kirkko papisto pappi;04.11.1967;31.12.2011;0.4;Uskonpuhdistus 450 vuotta;;Suomen Pankin Setelipaino;2998000;Olavi Vepsäläinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0648.jpg;0648.jpg;648;648 Uskonpuhdistus 450 vuotta
sairaanhoito avustustoiminta hevonen ambulanssi kärryt  sota ajoneuvo avustusjärjestö punainen risti sairaankuljetus kuljetus lisämaksu avustustoiminta;24.11.1967;31.12.2011;0.2;Suomen Punainen Risti 90 vuotta - Hevosambulanssi;;Suomen Pankin Setelipaino;800000;Olavi Vepsäläinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0649.jpg;0649.jpg;649;649 Suomen Punainen Risti 90 vuotta - Hevosambulanssi
auto sairaanhoito avustustoiminta hevonen ambulanssi kärryt  sota ajoneuvo avustusjärjestö punainen risti sairaankuljetus kuljetus lisämaksu avustustoiminta;24.11.1967;31.12.2011;0.25;Suomen Punainen Risti 90 vuotta - Ambulanssiauto;;Suomen Pankin Setelipaino;800000;Olavi Vepsäläinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0650.jpg;0650.jpg;650;650 Suomen Punainen Risti 90 vuotta - Ambulanssiauto
sairaanhoito avustustoiminta Geneve avustusjärjestö punainen risti lisämaksu avustustoiminta;24.11.1967;31.12.2011;0.4;Suomen Punainen Risti 90 vuotta;;Suomen Pankin Setelipaino;800000;Olavi Vepsäläinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0651.jpg;0651.jpg;651;651 Suomen Punainen Risti 90 vuotta
itsenäisyys puro juhlavuosi Suomen lippu juhlavuosi;05.12.1967;31.12.2011;0.2;Itsenäinen Suomi 50 vuotta;;Suomen Pankin Setelipaino;9999000;Rolf Christianson;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0652.jpg;0652.jpg;652;652 Itsenäinen Suomi 50 vuotta
itsenäisyys lintu juhlavuosi;05.12.1967;31.12.2011;0.25;Itsenäinen Suomi 50 vuotta;;Suomen Pankin Setelipaino;9999000;Rolf Christianson;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0653.jpg;0653.jpg;653;653 Itsenäinen Suomi 50 vuotta
Suomen lippu itsenäisyys tähkä juhlavuosi;05.12.1967;31.12.2011;0.4;Itsenäinen Suomi 50 vuotta;;Suomen Pankin Setelipaino;9999000;Rolf Christianson;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0654.jpg;0654.jpg;654;654 Itsenäinen Suomi 50 vuotta
vaakuna leijona 1963;08.01.1968;31.12.2011;0.02;Malli 1963 Leijona;vihreä;Suomen Pankin Setelipaino;7900000;Signe Hammarsten Jansson;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0655.jpg;0655.jpg;655;655 Malli 1963 Leijona
kirjailija kirjallisuus  Zacharias Sakari Topelius lintu sininen;14.01.1968;31.12.2011;0.25;Z. Topeliuksen syntymästä 150 vuotta;;Suomen Pankin Setelipaino;2999000;Juha Järveläinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0656.jpg;0656.jpg;656;656 Z. Topeliuksen syntymästä 150 vuotta
tunturi talvimatkailu matkailu turismi tunturi hiihto hissi vapaa-aika lomailu;19.02.1968;31.12.2011;0.25;Talvimatkailu;;Suomen Pankin Setelipaino;3000000;Juha Järveläinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0657.jpg;0657.jpg;657;657 Talvimatkailu
metsäteollisuus puunjalostus teollisuus tehdas vesileima Autere reliefi taiteet kuvataide paperiteollisuus taide reliefi veistos kuvanveisto Hannes Autere Tervakoski työ;12.03.1968;31.12.2011;0.45;Tervakosken Paperitehdas 150 vuotta;;Suomen Pankin Setelipaino;2000000;Olavi Vepsäläinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0658.jpg;0658.jpg;658;658 Tervakosken Paperitehdas 150 vuotta
YK yhdistyneet kansakunnat Maailman terveysjärjestö WHO käärme laakeriseppele maapallo kansainvälinen järjestö terveydenhoito;06.04.1968;31.12.2011;0.4;WHO 20 vuotta;;Suomen Pankin Setelipaino;3000000;Olavi Vepsäläinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0659.jpg;0659.jpg;659;659 WHO 20 vuotta
silta teollisuus rakennus tehdas Tampere Hämeensilta kaupunki  koski 1963;15.04.1968;31.12.2011;0.9;Malli 1963 Tampereen Hämeensilta;;Suomen Pankin Setelipaino;8000000;Juha Järveläinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0660.jpg;0660.jpg;660;660 Malli 1963 Tampereen Hämeensilta
vaakuna leijona 1963;13.05.1968;31.12.2011;0.01;Malli 1963 Leijona;ruskea;Suomen Pankin Setelipaino;3500000;Signe Hammarsten Jansson;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0661.jpg;0661.jpg;661;661 Malli 1963 Leijona
vaakuna leijona 1963;13.05.1968;31.12.2011;0.04;Malli 1963 Leijona;harmaa;Suomen Pankin Setelipaino;2100000;Signe Hammarsten Jansson;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0662.jpg;0662.jpg;662;662 Malli 1963 Leijona
armeija Vaasa jääkäri patsas Lauri Leppänen veistos kuvanveisto jääkäriliitto merkki asepuku ase sotilas puolustusvoimat sankaripatsas taide kuvataide;04.01.1968;31.12.2011;0.2;Puolustuslaitos 50 vuotta - Jääkäripatsas;;Suomen Pankin Setelipaino;10000000;Pentti Rahikainen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0663.jpg;0663.jpg;663;663 Puolustuslaitos 50 vuotta - Jääkäripatsas
armeija sankariristi hautausmaa Hietaniemi sotilas kunniavartio vapaudenmitali mitali ase sotilas puolustusvoimat asepuku kunniamerkki;04.06.1968;31.12.2011;0.25;Puolustuslaitos 50 vuotta - Sankariristi;;Suomen Pankin Setelipaino;10000000;Pentti Rahikainen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0664.jpg;0664.jpg;664;664 Puolustuslaitos 50 vuotta - Sankariristi
armeija sotilas ase puku puolustusvoimat sotilas asepuku ase leijona;04.06.1968;31.12.2011;0.4;Puolustuslaitos 50 vuotta - Sotilas;;Suomen Pankin Setelipaino;10000000;Pentti Rahikainen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0665.jpg;0665.jpg;665;665 Puolustuslaitos 50 vuotta - Sotilas
turismi kesä matkailu leirintä teltta auto asuntovaunu camping vapaa-aika loma ajoneuvo;10.06.1968;31.12.2011;0.25;Kesämatkailu;;Suomen Pankin Setelipaino;3000000;Juha Järveläinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0666.jpg;0666.jpg;666;666 Kesämatkailu
puunjalostus selluloosa paperinvalmistus paperiteollisuus metsäteollisuus ;02.07.1968;31.12.2011;0.4;Puunjalostusteollisuus;;Suomen Pankin Setelipaino;3000000;Pentti Rahikainen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0667.jpg;0667.jpg;667;667 Puunjalostusteollisuus
musiikki Oskar Merikanto;05.08.1968;31.12.2011;0.4;Oskar Merikannon syntymästä 100 vuotta;;Suomen Pankin Setelipaino;3000000;Olavi Vepsäläinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0668.jpg;0668.jpg;668;668 Oskar Merikannon syntymästä 100 vuotta
laivaliikenne Mustola kanava liikenne Saimaa Suomenlahti;05.08.1968;31.12.2011;0.4;Saimaan kanava;;Suomen Pankin Setelipaino;3000000;Pentti Rahikainen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0669.jpg;0669.jpg;669;669 Saimaan kanava
kauppa elinkeinoelämä Katajanokka Helsinki laivaliikenne Ivalo satama liiketoiminta merenkulku yhdistys keskuskauppakamari kauppakamari;13.09.1968;31.12.2011;0.4;Keskuskauppakamari 50 vuotta;;Suomen Pankin Setelipaino;3000000;Juha Järveläinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0670.jpg;0670.jpg;670;670 Keskuskauppakamari 50 vuotta
metallurgia teollisuus hitsaus  työväline metalliteollisuus;11.10.1968;31.12.2011;0.4;Metalliteollisuus;;Suomen Pankin Setelipaino;3000000;Pentti Rahikainen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0671.jpg;0671.jpg;671;671 Metalliteollisuus
opiskelu yliopisto ylioppilastutkinto osakunta lyyra solki laakeriseppele yhdistys valtionhallinto opetustoimi korkeakoulu opetus opiskelija koulutus;24.11.1968;31.12.2011;0.4;Ylioppilasosakunnat 100 vuotta;;Suomen Pankin Setelipaino;3000000;Olavi Vepsäläinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0672.jpg;0672.jpg;672;672 Ylioppilasosakunnat 100 vuotta
järjestö Birka viikinki purjelaiva laivaliikenne merenkulku sopimus  posti  yhteisjulkaisu Pohjola pohjoismainen kansainvälinen järjestö yhteistyö Pohjoismaiden postiliitto;28.02.1969;31.12.2011;0.4;Pohjolan päivä;sininen;Suomen Pankin Setelipaino;5000000;Sven Åke Gustafsson Ruotsi;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0673.jpg;0673.jpg;673;673 Pohjolan päivä
kaupunki satama vaakuna kaupungintalo Kemi;05.03.1969;31.12.2011;0.4;Kemi 100 vuotta;;Suomen Pankin Setelipaino;3000000;Juha Järveläinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0674.jpg;0674.jpg;674;674 Kemi 100 vuotta
CEPT kansainvälinen järjestö postihallinto telehallinto yhteistyö yhteisjulkaisu Europa;27.04.1969;31.12.2011;0.4;Europa-Cept;;Suomen Pankin Setelipaino;3000000;Luigi Casbarra Giorgio Belli Juha Järveläinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0675.jpg;0675.jpg;675;675 Europa-Cept
luonto tuberkuloosi kasvi puu kataja uniperus communis avustus lisämaksu avustustoiminta;12.05.1969;31.12.2011;0.2;Puulajeja - Kataja;;Suomen Pankin Setelipaino;600000;Olavi Vepsäläinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0676.jpg;0676.jpg;676;676 Puulajeja - Kataja
luonto tuberkuloosi kasvi puu haapa populus tremula avustus lisämaksu avustustoiminta;12.05.1969;31.12.2011;0.25;Puulajeja - Haapa;;Suomen Pankin Setelipaino;600000;Olavi Vepsäläinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0677.jpg;0677.jpg;677;677 Puulajeja - Haapa
luonto tuberkuloosi kasvi puu tuomi prunus padus avustus lisämaksu avustustoiminta;12.05.1969;31.12.2011;0.4;Puulajeja - Tuomi;;Suomen Pankin Setelipaino;600000;Olavi Vepsäläinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0678.jpg;0678.jpg;678;678 Puulajeja - Tuomi
ILO kansainliitto YK yhdistyneet kansakunnat Nobelin palkinto maapallo jakoavain työ kansainvälinen työjärjestö;02.06.1969;31.12.2011;0.4;ILO Kansainvälinen työjärjestö 50 vuotta;;Suomen Pankin Setelipaino;3000000;Juha Järveläinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0679.jpg;0679.jpg;679;679 ILO Kansainvälinen työjärjestö 50 vuotta
säveltaide säveltäjä musiikki professori kapellimestari Vilho Sjöström maalaustaide taide kuvataide Armas Järnefelt muotokuva ;14.08.1969;31.12.2011;0.4;Armas Järnefeltin syntymästä 100 vuotta;;Suomen Pankin Setelipaino;3000000;Juha Järveläinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0680.jpg;0680.jpg;680;680 Armas Järnefeltin syntymästä 100 vuotta
markkinat Suomen lippu messuhalli Helsinki markkinointi kauppa messut;19.09.1969;31.12.2011;0.4;Messutoiminta;;Suomen Pankin Setelipaino;3000000;Henry Tornia;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0681.jpg;0681.jpg;681;681 Messutoiminta
Peltonen Juho Vihtori  Johannes Linnankoski  kirjailija kirjallisuus kukka ruusu;18.10.1969;31.12.2011;0.4;Johannes Linnankosken syntymästä 100 vuotta;;Suomen Pankin Setelipaino;3000000;Juha Järveläinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0682.jpg;0682.jpg;682;682 Johannes Linnankosken syntymästä 100 vuotta
kouluhallitus hallinto kukka valtionhallinto opetustoimi hallintovirasto opetus kouluopetus;24.11.1969;31.12.2011;0.4;Kouluhallitus 100 vuotta;;Suomen Pankin Setelipaino;3000000;Pentti Rahikainen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0683.jpg;0683.jpg;683;683 Kouluhallitus 100 vuotta
lentokone ilmailu lentokenttä DC Finnair Seutula lentoasema Vantaa Helsinki lentoliikenne ilmailu lentokuljetus ;22.12.1969;31.12.2011;0.25;Siviililentoliikenne;;Suomen Pankin Setelipaino;3000000;Pentti Rahikainen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0684.jpg;0684.jpg;684;684 Siviililentoliikenne
vaakuna leijona 1963;02.01.1970;31.12.2011;0.5;Malli 1963 Leijona;sininen;Suomen Pankin Setelipaino;151650000;Signe Hammarsten Jansson;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0685.jpg;0685.jpg;685;685 Malli 1963 Leijona
maakotka aquila chrysaetos kotka eläin lintu luonto pesä luonnonsuojelu;10.02.1970;31.12.2011;0.3;Luonnonsuojelu -Maakotka;;Suomen Pankin Setelipaino;3000000;Pentti Rahikainen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0686.jpg;0686.jpg;686;686 Luonnonsuojelu -Maakotka
teollisuus kangas elinkeino lankakerä tekstiiliteollisuus;09.03.1970;31.12.2011;0.5;Tekstiiliteollisuus;;Suomen Pankin Setelipaino;300000;Pentti Rahikainen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0687.jpg;0687.jpg;687;687 Tekstiiliteollisuus
teollisuus tehdas molekyyli Kemira Uusikaupunki kemianteollisuus perusteollisuus;26.03.1970;31.12.2011;0.5;Kemian perusteollisuus;;Suomen Pankin Setelipaino;3000000;Pentti Rahikainen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0688.jpg;0688.jpg;688;688 Kemian perusteollisuus
kulttuurijärjestö valtiomies tiede UNESCO YK yhdistyneet kansakunnat Tampere laakerinlehti kansainvälinen järjestö Lenin symposiumi kokous ;06.04.1970;31.12.2011;0.3;Lenin-symposiumi;;Suomen Pankin Setelipaino;3000000;Pentti Rahikainen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0689.jpg;0689.jpg;689;689 Lenin-symposiumi
kirkko rakennus arkkitehtuuri uskonto Antti Hakola Johan Thilen renessanssikatto torni  Keuruun ;11.04.1970;31.12.2011;0.8;Malli 1963 Keuruun vanha kirkko;;Suomen Pankin Setelipaino;30000000;Paavo Huovinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0690.jpg;0690.jpg;690;690 Malli 1963 Keuruun vanha kirkko
punainen risti Aleksis Kivi kirja kirjailija Seitsemän veljestä Akseli Gallen-Kallela kirjallisuus kuvitus kuvataide Hiidenkivellä  lisämaksu avustustoiminta;08.05.1970;31.12.2011;0.25;Aleksis Kiven Seitsemän veljestä Hiidenkivellä;;Suomen Pankin Setelipaino;1000000;Pentti Rahikainen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0691.jpg;0691.jpg;691;691 Aleksis Kiven Seitsemän veljestä Hiidenkivellä
punainen risti Aleksis Kivi kirja kirjailija Seitsemän veljestä Akseli Gallen-Kallela kirjallisuus kuvitus kuvataide  Juhani vuorella maisema  lisämaksu avustustoiminta;08.05.1970;31.12.2011;0.3;Aleksis Kivien Seitsemän veljestä Juhani vuorella;;Suomen Pankin Setelipaino;1000000;Pentti Rahikainen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0692.jpg;0692.jpg;692;692 Aleksis Kivien Seitsemän veljestä Juhani vuorella
Kalvea impi punainen risti Aleksis Kivi kirja kirjailija Seitsemän veljestä Akseli Gallen-Kallela kirjallisuus kuvitus kuvataide  lisämaksu avustustoiminta;08.05.1970;31.12.2011;0.5;Aleksis Kiven Seitsemän veljestä Kalpea impi;;Suomen Pankin Setelipaino;1000000;Pentti Rahikainen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0693.jpg;0693.jpg;693;693 Aleksis Kiven Seitsemän veljestä Kalpea impi
kongressi atomi ydinenergia IAEA YK yhdistyneet kansakunnat ydinvoima energia laakeriseppele Dipoli Espoo ydinfysiikka tiede kansainvälinen fysiikka kokous;15.06.1970;31.12.2011;0.3;IAEA:n konferenssi;;Suomen Pankin Setelipaino;3000000;Pentti Rahikainen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0694.jpg;0694.jpg;694;694 IAEA:n konferenssi
